"nocontrat";"exposition";"zone";"puissance";"agevehicule";"ageconducteur";"bonus";"marque";"carburant";"densite";"region";"nbre"
"19884";2137741;0.13;"C";7;7;65;50;1;"D";24;13;0
"19885";2137871;0.68;"C";7;13;37;50;1;"E";82;13;0
"19886";2137953;0.06;"B";10;11;59;50;2;"D";83;13;0
"19887";2137979;0.17;"C";8;13;46;50;6;"D";82;13;0
"19888";2137981;0.2;"C";8;11;46;50;6;"D";82;13;0
"19889";2138015;0.51;"E";8;8;48;54;6;"E";82;11;0
"19890";2138065;0.31;"D";5;11;47;52;2;"D";82;13;0
"19891";2138077;0.03;"C";5;0;59;50;2;"E";82;13;0
"19892";2138183;0.75;"D";6;16;30;72;1;"D";24;6;0
"19893";2138203;0.49;"B";6;9;27;72;1;"D";24;6;0
"19894";2138205;0.99;"F";4;13;39;85;5;"E";11;3;0
"19895";2138215;0.18;"C";9;12;32;64;3;"E";24;8;0
"19896";2138229;1;"A";5;16;32;50;1;"E";24;13;0
"19897";2138235;0.22;"C";5;2;29;64;2;"D";24;8;0
"19898";2138249;0.13;"D";7;5;27;85;3;"D";24;3;0
"19899";2138257;1;"E";5;4;26;60;3;"E";24;9;0
"19900";2138270;1;"A";6;3;31;57;12;"E";24;10;0
"19901";2138299;0.14;"D";6;1;77;50;1;"E";24;13;0
"19902";2138361;0.71;"C";5;2;24;72;2;"D";24;6;0
"19903";2138368;0.83;"D";4;1;56;50;1;"E";24;13;0
"19904";2138376;1;"A";6;7;30;72;1;"D";24;6;0
"19905";2138387;0.03;"D";6;19;42;95;13;"E";24;1;0
"19906";2138396;0.98;"D";4;8;67;50;1;"E";24;13;0
"19907";2138401;0.51;"C";6;6;31;76;2;"D";24;5;0
"19908";2138409;0.07;"C";12;14;51;62;3;"E";53;13;0
"19909";2138443;0.15;"C";6;4;64;50;1;"E";24;13;0
"19910";2138500;0.07;"C";7;8;42;50;1;"E";24;13;0
"19911";2138508;0.23;"C";10;5;56;50;10;"E";24;13;0
"19912";2138529;0.15;"A";6;5;47;50;3;"E";24;13;0
"19913";2138536;0.15;"B";7;1;52;50;2;"D";24;13;0
"19914";2138731;0.12;"C";8;0;36;51;12;"D";53;12;0
"19915";2138824;0.14;"D";4;4;60;50;1;"E";31;13;0
"19916";2138829;0.77;"D";10;13;50;50;5;"D";31;13;0
"19917";2138848;0.91;"C";9;9;53;58;3;"E";31;13;0
"19918";2138851;0.13;"D";7;3;74;72;2;"D";31;6;0
"19919";2138860;1;"D";7;6;64;50;2;"E";31;13;0
"19920";2138863;0.47;"D";6;3;70;62;1;"D";31;13;0
"19921";2138867;1;"D";4;10;81;76;1;"E";31;5;0
"19922";2138879;0.3;"E";13;9;35;54;11;"E";82;11;0
"19923";2138899;0.92;"D";6;4;27;76;1;"D";31;5;0
"19924";2138905;0.51;"D";6;12;43;50;1;"D";31;13;0
"19925";2138912;0.46;"E";5;0;47;72;2;"D";31;6;0
"19926";2138917;0.8;"E";10;5;38;54;10;"D";11;11;0
"19927";2138967;0.31;"D";7;19;24;100;3;"E";31;0;0
"19928";2138969;0.77;"D";4;12;48;100;1;"E";31;0;0
"19929";2139010;0.21;"D";6;14;20;100;1;"D";31;0;0
"19930";2139073;0.58;"D";4;4;24;100;6;"E";31;0;0
"19931";2139110;0.5;"D";7;15;40;100;1;"E";31;0;0
"19932";2139145;0.31;"D";4;16;53;54;1;"E";31;11;0
"19933";2139163;0.41;"D";6;12;39;50;2;"D";31;13;0
"19934";2139176;0.87;"B";10;7;23;90;1;"E";23;2;0
"19935";2139200;0.8;"C";4;7;26;90;14;"E";24;2;0
"19936";2139209;0.75;"C";4;15;65;50;1;"E";24;13;0
"19937";2139245;0.63;"D";4;2;46;50;6;"D";24;13;0
"19938";2139255;0.11;"A";5;3;27;68;4;"E";24;7;0
"19939";2139304;0.12;"F";15;0;35;60;12;"E";11;9;0
"19940";2139310;0.29;"C";6;0;26;90;3;"D";73;2;0
"19941";2139351;0.13;"D";6;6;41;50;1;"D";24;13;1
"19942";2139371;0.45;"D";6;3;45;100;2;"D";24;0;0
"19943";2139444;0.07;"B";6;10;34;57;14;"E";24;10;0
"19944";2139480;0.02;"E";15;3;26;68;12;"E";52;7;0
"19945";2139504;0.02;"C";15;0;20;95;12;"E";83;1;1
"19946";2139565;0.7;"C";4;2;40;59;6;"E";23;13;0
"19947";2139592;0.64;"C";6;8;20;90;2;"D";23;2;0
"19948";2139666;0.45;"C";7;2;44;60;3;"E";82;9;0
"19949";2139678;0.4;"D";7;10;44;50;1;"E";23;13;0
"19950";2139679;0.11;"D";7;10;44;50;1;"E";23;13;0
"19951";2139708;0.45;"C";10;0;44;50;12;"D";23;13;0
"19952";2139724;0.27;"B";4;16;43;50;2;"E";23;13;0
"19953";2139757;0.3;"C";12;0;45;50;12;"D";93;13;0
"19954";2139779;0.11;"A";11;8;33;90;5;"D";25;2;0
"19955";2139810;0.22;"B";4;4;33;50;1;"E";25;13;0
"19956";2139818;0.21;"C";9;17;29;57;3;"E";25;10;0
"19957";2139836;0.15;"D";11;11;34;54;1;"D";82;11;0
"19958";2139852;0.14;"C";4;17;49;85;1;"E";25;3;0
"19959";2139856;0.07;"A";14;3;26;71;3;"E";23;6;0
"19960";2139870;0.09;"C";4;17;51;100;4;"E";25;0;0
"19961";2139890;0.13;"B";7;13;25;95;1;"E";26;1;0
"19962";2139897;0.66;"E";7;9;33;90;2;"D";24;2;0
"19963";2139939;0.29;"C";7;3;81;70;4;"E";26;6;0
"19964";2139956;0.24;"A";7;11;55;95;1;"E";22;1;0
"19965";2139965;1;"C";7;20;41;57;1;"E";26;10;0
"19966";2140047;0.39;"A";7;11;47;50;13;"E";82;13;0
"19967";2140061;0.15;"B";7;13;23;80;2;"D";82;4;0
"19968";2140206;0.36;"C";5;1;55;50;5;"D";93;13;0
"19969";2140215;0.04;"C";8;11;31;68;1;"E";53;7;0
"19970";2140260;1;"E";6;16;43;54;12;"E";93;11;0
"19971";2140266;0.5;"E";10;15;55;50;2;"D";93;13;0
"19972";2140272;0.47;"E";7;17;37;76;2;"E";93;5;0
"19973";2140316;0.48;"E";6;18;36;64;5;"E";93;8;0
"19974";2140342;1;"E";5;8;46;50;4;"E";93;13;0
"19975";2140353;0.01;"B";5;5;19;100;5;"E";93;0;0
"19976";2140387;1;"E";4;15;74;50;4;"E";93;13;0
"19977";2140464;0.23;"D";4;15;50;54;1;"E";53;11;0
"19978";2140535;0.66;"D";8;14;53;50;1;"D";53;13;0
"19979";2140558;0.36;"D";6;7;54;72;13;"E";53;6;0
"19980";2140654;0.22;"B";7;9;38;58;2;"D";53;13;0
"19981";2140728;0.16;"D";9;12;55;50;1;"E";53;13;0
"19982";2140764;0.06;"C";6;15;20;50;1;"E";93;13;0
"19983";2140804;1;"A";6;6;41;50;2;"D";24;13;0
"19984";2140835;0.52;"C";7;4;25;90;6;"E";24;2;0
"19985";2140836;0.47;"C";7;4;25;85;6;"E";24;3;0
"19986";2140858;1;"C";6;9;52;50;1;"D";24;13;0
"19987";2140866;0.04;"B";4;17;20;100;1;"E";24;0;0
"19988";2140891;1;"C";6;6;24;106;2;"D";24;-1;0
"19989";2140974;0.99;"A";5;2;42;54;1;"D";24;11;0
"19990";2141039;0.26;"A";7;18;32;67;2;"E";41;7;0
"19991";2141057;0.86;"C";6;15;32;50;12;"E";24;13;0
"19992";2141060;0.19;"A";6;12;34;56;5;"E";24;13;0
"19993";2141104;0.59;"C";7;12;36;50;1;"E";82;13;0
"19994";2141192;0.55;"E";15;0;26;68;3;"E";82;7;0
"19995";2141235;0.55;"E";9;15;36;50;13;"D";82;13;0
"19996";2141250;0.52;"A";10;7;26;90;1;"E";82;2;0
"19997";2141261;0.5;"D";7;6;50;68;1;"E";82;7;0
"19998";2141280;0.46;"E";5;10;25;95;1;"E";82;1;0
"19999";2141287;0.05;"E";5;11;48;74;5;"D";82;5;0
"20000";2141321;0.16;"E";8;2;54;50;3;"D";82;13;1
"20001";2141324;0.3;"F";6;8;34;50;2;"E";11;13;0
"20002";2141332;0.32;"E";7;14;37;80;1;"E";82;4;0
"20003";2141366;0.22;"C";5;2;47;50;12;"E";82;13;0
"20004";2141368;0.2;"C";5;14;28;80;14;"E";82;4;0
"20005";2141527;0.08;"A";7;11;27;68;1;"E";74;7;0
"20006";2141556;1;"A";6;10;56;50;1;"D";74;13;0
"20007";2141573;0.55;"A";5;7;56;50;1;"D";74;13;0
"20008";2141584;0.73;"B";6;11;40;50;12;"D";52;13;0
"20009";2141628;0.08;"A";7;0;43;50;3;"E";74;13;0
"20010";2141637;0.57;"C";6;7;46;50;1;"D";74;13;0
"20011";2141683;0.23;"C";10;6;55;62;5;"D";52;13;0
"20012";2141719;0.63;"E";4;12;41;80;2;"D";52;4;0
"20013";2141732;0.75;"D";4;7;56;50;2;"E";52;13;0
"20014";2141749;0.09;"C";6;9;44;50;2;"D";52;13;0
"20015";2141765;0.69;"E";10;10;23;85;5;"D";52;3;0
"20016";2141789;0.08;"E";8;4;37;60;2;"D";52;9;0
"20017";2141886;0.21;"C";6;0;29;67;2;"D";24;7;0
"20018";2141889;0.23;"A";10;0;28;90;13;"E";24;2;0
"20019";2142018;0.14;"E";11;16;30;54;3;"E";54;11;0
"20020";2142029;0.09;"B";6;15;59;62;2;"E";54;13;1
"20021";2142157;0.02;"A";8;4;44;50;1;"D";24;13;0
"20022";2142162;1;"A";9;1;42;50;2;"D";24;13;0
"20023";2142168;1;"A";6;7;58;50;2;"D";24;13;0
"20024";2142208;0.66;"C";8;1;70;50;10;"D";24;13;0
"20025";2142212;1;"E";5;10;21;80;2;"D";26;4;0
"20026";2142218;1;"A";5;1;77;50;2;"D";24;13;0
"20027";2142243;0.83;"E";6;2;21;95;3;"D";83;1;0
"20028";2142244;0.06;"E";6;2;21;95;3;"D";83;1;0
"20029";2142266;0.59;"B";7;8;52;50;1;"D";24;13;0
"20030";2142293;0.65;"A";5;0;37;50;1;"D";24;13;1
"20031";2142294;0.79;"A";4;18;28;100;1;"E";24;0;0
"20032";2142311;0.69;"A";6;9;45;50;1;"D";83;13;0
"20033";2142360;0.85;"B";6;4;34;50;1;"D";73;13;0
"20034";2142416;0.14;"A";6;13;60;50;1;"D";73;13;0
"20035";2142419;0.67;"A";4;8;28;68;2;"E";72;7;0
"20036";2142471;0.66;"D";4;9;32;65;1;"E";72;7;0
"20037";2142478;0.25;"A";7;4;28;68;4;"D";72;7;0
"20038";2142500;0.36;"E";9;19;56;50;13;"E";72;13;0
"20039";2142510;0.43;"E";7;13;27;100;6;"E";72;0;0
"20040";2142522;0.00273972602739726;"C";7;10;53;50;11;"E";72;13;0
"20041";2142545;0.18;"B";5;14;42;100;2;"D";72;0;1
"20042";2142586;0.22;"E";4;3;26;68;12;"E";73;7;0
"20043";2142594;0.22;"A";5;10;31;60;5;"D";31;9;0
"20044";2142608;0.27;"E";4;11;37;57;6;"D";72;10;0
"20045";2142628;0.24;"C";6;12;22;95;1;"D";72;1;0
"20046";2142662;1;"A";5;17;62;61;1;"E";24;13;0
"20047";2142666;0.13;"C";10;20;58;50;2;"D";24;13;0
"20048";2142698;1;"A";5;3;52;50;3;"D";24;13;0
"20049";2142725;0.69;"C";10;7;51;50;1;"D";24;13;0
"20050";2142754;1;"C";5;16;34;51;2;"E";24;12;0
"20051";2142767;0.26;"C";8;3;53;63;6;"D";24;13;0
"20052";2142769;0.61;"A";9;14;20;100;2;"E";24;0;0
"20053";2142774;0.39;"D";5;7;23;76;5;"D";24;5;0
"20054";2142779;1;"B";6;5;30;72;2;"D";24;6;0
"20055";2142810;1;"A";6;13;31;54;1;"D";24;11;0
"20056";2142826;0.86;"C";9;10;19;95;1;"E";24;1;0
"20057";2142846;0.97;"A";4;16;28;80;2;"E";24;4;0
"20058";2142886;0.75;"C";4;8;38;50;2;"E";24;13;0
"20059";2142922;0.06;"C";7;17;63;64;2;"D";24;8;0
"20060";2142950;0.44;"D";6;0;45;50;2;"D";54;13;0
"20061";2142983;0.04;"D";4;0;65;50;1;"D";54;13;0
"20062";2142996;0.42;"E";7;14;26;95;1;"E";73;1;0
"20063";2142998;0.41;"C";9;5;25;95;5;"E";54;1;0
"20064";2143027;0.03;"D";4;12;32;50;6;"E";54;13;0
"20065";2143052;0.28;"B";5;1;67;50;2;"D";54;13;1
"20066";2143055;0.28;"B";7;3;67;50;2;"D";54;13;0
"20067";2143057;0.28;"A";6;9;31;64;1;"D";54;8;0
"20068";2143082;0.01;"C";5;12;30;60;2;"D";54;9;0
"20069";2143083;0.22;"C";5;12;30;57;2;"D";54;10;0
"20070";2143092;0.2;"C";7;0;31;50;1;"E";54;13;0
"20071";2143111;0.18;"D";9;8;23;100;1;"E";54;0;0
"20072";2143128;0.17;"D";8;0;71;62;10;"D";54;13;0
"20073";2143130;0.17;"C";6;3;38;50;5;"D";54;13;0
"20074";2143308;1;"E";5;7;27;80;4;"E";72;4;0
"20075";2143325;0.84;"C";6;6;28;54;3;"E";72;11;0
"20076";2143329;0.11;"C";7;1;31;54;4;"D";72;11;0
"20077";2143348;1;"A";4;12;34;50;3;"D";72;13;0
"20078";2143357;1;"E";8;3;41;50;4;"E";72;13;0
"20079";2143370;0.18;"D";6;10;23;112;1;"D";25;-1;0
"20080";2143484;0.47;"B";5;9;32;85;5;"D";24;3;0
"20081";2143611;0.06;"B";7;9;48;50;6;"D";24;13;0
"20082";2143651;0.58;"C";11;3;33;50;14;"D";93;13;0
"20083";2143679;0.1;"A";7;15;25;100;6;"E";82;0;0
"20084";2143712;0.23;"A";4;9;43;63;2;"D";24;13;0
"20085";2143782;0.43;"C";12;11;27;54;10;"D";24;11;0
"20086";2143832;0.28;"B";6;3;56;68;3;"D";24;7;0
"20087";2143851;0.24;"B";10;3;26;68;3;"E";24;7;0
"20088";2143871;0.18;"D";5;0;57;50;2;"E";24;13;0
"20089";2143905;1;"D";5;1;35;50;2;"D";73;13;0
"20090";2143908;0.36;"B";4;20;27;90;1;"E";54;2;0
"20091";2143934;1;"C";4;8;50;50;2;"E";54;13;0
"20092";2143944;0.99;"D";5;13;35;50;2;"D";54;13;0
"20093";2143979;0.5;"C";5;2;33;63;3;"E";73;13;0
"20094";2143985;0.53;"A";12;10;36;51;3;"E";54;12;0
"20095";2144006;0.57;"D";6;23;51;50;5;"E";54;13;0
"20096";2144014;0.16;"A";8;7;35;50;1;"D";24;13;0
"20097";2144146;0.17;"C";11;11;45;50;13;"E";23;13;0
"20098";2144168;0.08;"E";6;0;61;72;2;"D";11;6;0
"20099";2144170;0.42;"E";9;15;35;85;3;"E";22;3;0
"20100";2144217;0.22;"E";11;8;35;50;12;"D";22;13;0
"20101";2144232;0.09;"A";5;6;27;72;3;"D";22;6;0
"20102";2144289;0.12;"D";6;14;25;76;2;"E";22;5;0
"20103";2144310;0.09;"E";6;16;32;80;2;"D";72;4;0
"20104";2144312;0.07;"E";4;0;33;68;12;"D";11;7;0
"20105";2144481;0.38;"D";7;7;22;85;2;"E";93;3;0
"20106";2144523;0.28;"E";5;19;45;50;3;"D";93;13;0
"20107";2144608;0.07;"E";5;12;23;68;2;"E";93;7;0
"20108";2144610;0.06;"E";6;1;57;50;1;"D";93;13;0
"20109";2144735;0.98;"C";4;5;47;50;4;"D";41;13;0
"20110";2144781;1;"D";6;6;70;50;3;"D";41;13;0
"20111";2144783;1;"D";7;7;59;50;4;"E";41;13;0
"20112";2144823;1;"D";7;12;71;50;2;"E";41;13;0
"20113";2144827;1;"D";6;14;51;50;5;"E";41;13;0
"20114";2144834;1;"D";7;19;20;50;2;"E";41;13;0
"20115";2144847;0.99;"D";7;6;56;50;1;"E";41;13;0
"20116";2144855;0.29;"D";7;10;42;50;2;"D";41;13;0
"20117";2144858;0.49;"C";7;6;23;80;6;"E";41;4;0
"20118";2144898;1;"D";7;7;58;50;3;"E";41;13;0
"20119";2144914;0.72;"D";7;13;62;72;1;"E";41;6;0
"20120";2144928;0.13;"D";7;15;46;50;1;"E";31;13;0
"20121";2144937;0.89;"C";5;10;49;64;2;"D";41;8;0
"20122";2144994;0.3;"D";6;13;62;50;3;"E";41;13;0
"20123";2145001;0.68;"B";7;3;61;50;1;"E";41;13;0
"20124";2145008;0.5;"D";9;16;33;51;14;"E";41;12;0
"20125";2145030;0.62;"C";5;13;46;50;2;"E";41;13;0
"20126";2145117;0.34;"A";6;3;23;72;2;"D";24;6;0
"20127";2145135;0.3;"D";4;11;47;50;1;"E";91;13;0
"20128";2145149;0.26;"A";6;13;71;90;5;"E";24;2;0
"20129";2145157;0.22;"A";4;16;47;50;1;"E";24;13;0
"20130";2145173;0.17;"A";4;0;53;50;1;"E";24;13;0
"20131";2145296;0.00821917808219178;"B";9;0;50;50;6;"D";54;13;0
"20132";2145297;0.01;"B";9;0;50;50;6;"D";54;13;0
"20133";2145302;0.15;"C";8;8;24;63;3;"E";54;13;0
"20134";2145317;0.03;"C";5;0;69;50;2;"D";54;13;0
"20135";2145506;1;"B";4;15;50;50;2;"E";24;13;0
"20136";2145530;0.32;"A";8;4;54;50;2;"D";24;13;0
"20137";2145584;0.75;"B";14;6;49;55;10;"E";24;13;0
"20138";2145600;0.82;"C";8;4;49;50;2;"D";24;13;0
"20139";2145605;0.73;"C";5;4;39;50;2;"E";24;13;0
"20140";2145611;0.8;"B";6;4;30;51;6;"D";24;12;0
"20141";2145654;0.73;"D";5;0;52;50;2;"D";24;13;0
"20142";2145667;0.32;"C";7;5;42;50;11;"D";53;13;0
"20143";2145679;0.23;"C";5;6;28;50;4;"D";53;13;0
"20144";2145688;0.13;"B";5;3;33;51;2;"D";53;12;0
"20145";2145787;0.81;"A";5;6;45;50;3;"D";26;13;0
"20146";2145795;0.38;"B";4;25;63;50;1;"E";24;13;0
"20147";2145810;1;"A";5;2;44;50;2;"D";26;13;0
"20148";2145836;0.13;"C";5;18;33;59;1;"E";24;13;0
"20149";2145855;0.97;"A";7;8;52;64;5;"D";26;8;0
"20150";2145880;0.97;"A";4;14;26;60;1;"E";26;9;0
"20151";2145885;1;"A";6;1;56;50;2;"D";24;13;0
"20152";2145893;0.82;"D";6;12;24;68;1;"D";11;7;0
"20153";2145943;0.67;"B";7;3;36;50;1;"D";24;13;0
"20154";2146015;0.49;"A";6;11;52;67;2;"D";24;7;1
"20155";2146022;1;"A";7;16;46;50;2;"D";24;13;0
"20156";2146088;1;"C";6;8;73;50;2;"D";24;13;0
"20157";2146093;0.82;"B";6;14;43;50;1;"E";24;13;0
"20158";2146101;0.51;"C";10;13;47;50;10;"D";24;13;0
"20159";2146106;0.6;"A";8;6;27;95;10;"D";24;1;0
"20160";2146145;0.00547945205479452;"C";7;0;47;50;3;"D";24;13;0
"20161";2146165;0.74;"B";10;4;28;72;2;"D";24;6;0
"20162";2146178;0.73;"E";4;13;25;90;6;"E";11;2;0
"20163";2146180;0.73;"D";7;0;27;80;3;"D";54;4;0
"20164";2146184;0.24;"C";7;19;48;80;1;"E";24;4;0
"20165";2146191;0.72;"C";4;0;49;50;12;"E";24;13;0
"20166";2146204;0.25;"C";6;11;28;64;1;"D";24;8;0
"20167";2146214;0.47;"A";6;0;50;50;1;"D";24;13;0
"20168";2146269;0.55;"A";5;2;44;50;2;"D";24;13;0
"20169";2146306;0.46;"A";7;0;64;50;2;"E";24;13;0
"20170";2146338;0.4;"A";7;8;29;80;5;"E";24;4;0
"20171";2146352;0.27;"D";4;13;67;50;1;"E";93;13;0
"20172";2146391;0.27;"E";7;14;65;100;2;"E";93;0;0
"20173";2146403;0.8;"E";5;13;34;100;3;"E";93;0;0
"20174";2146406;0.07;"E";7;0;62;50;1;"E";93;13;0
"20175";2146429;0.75;"E";6;7;31;100;6;"D";93;0;0
"20176";2146434;0.32;"E";5;1;18;100;1;"D";93;0;0
"20177";2146498;0.5;"E";4;10;37;100;2;"E";93;0;0
"20178";2146570;0.01;"A";8;15;49;50;5;"E";73;13;0
"20179";2146623;0.42;"E";6;16;58;50;2;"D";93;13;0
"20180";2146626;0.49;"E";7;0;26;69;6;"E";93;6;0
"20181";2146638;0.39;"A";7;1;36;50;10;"D";93;13;0
"20182";2146642;0.46;"E";8;12;22;75;6;"E";93;5;0
"20183";2146657;0.44;"E";10;15;31;72;12;"E";93;6;0
"20184";2146691;0.36;"E";9;11;19;95;1;"E";93;1;0
"20185";2146711;0.58;"E";7;2;42;50;3;"E";11;13;0
"20186";2146724;1;"E";4;10;53;50;6;"E";11;13;0
"20187";2146777;0.13;"E";8;18;26;80;2;"E";11;4;0
"20188";2146778;0.14;"D";6;0;36;50;12;"D";11;13;0
"20189";2146833;0.53;"E";12;12;35;60;10;"E";11;9;0
"20190";2146844;0.49;"E";7;3;40;55;5;"D";11;13;0
"20191";2146883;0.14;"E";9;8;40;50;13;"E";11;13;0
"20192";2146951;1;"D";4;19;29;64;2;"E";24;8;0
"20193";2146955;0.25;"C";7;9;49;90;2;"E";24;2;0
"20194";2146988;0.86;"E";7;11;28;95;3;"E";24;1;0
"20195";2146991;0.64;"B";5;11;60;50;2;"D";26;13;0
"20196";2147006;0.68;"A";6;5;37;50;4;"E";24;13;0
"20197";2147045;1;"B";7;10;38;50;2;"D";24;13;0
"20198";2147054;1;"B";5;2;64;50;1;"D";24;13;0
"20199";2147093;0.95;"A";5;2;65;50;2;"E";24;13;1
"20200";2147101;0.93;"A";4;12;40;50;5;"E";26;13;0
"20201";2147137;0.63;"A";10;6;36;50;5;"E";24;13;0
"20202";2147191;0.83;"C";7;7;39;50;1;"E";24;13;0
"20203";2147200;0.82;"A";6;12;31;50;12;"E";24;13;0
"20204";2147208;0.82;"D";9;0;53;50;6;"D";24;13;0
"20205";2147248;0.54;"A";5;16;50;100;5;"E";24;0;0
"20206";2147251;0.78;"D";6;15;82;50;2;"E";24;13;0
"20207";2147283;0.76;"E";4;10;34;100;2;"E";24;0;0
"20208";2147306;0.81;"C";7;2;56;50;5;"E";24;13;0
"20209";2147309;0.75;"B";11;1;51;50;11;"E";23;13;0
"20210";2147379;0.16;"E";4;12;55;50;1;"D";11;13;0
"20211";2147404;0.05;"D";4;1;25;72;3;"D";24;6;0
"20212";2147405;0.23;"D";4;1;25;72;3;"D";24;6;0
"20213";2147410;0.33;"D";8;15;32;90;4;"E";24;2;0
"20214";2147654;0.4;"D";5;17;62;50;1;"E";24;13;0
"20215";2147663;0.35;"D";4;13;33;100;2;"E";24;0;1
"20216";2147676;0.32;"D";8;6;57;50;1;"D";24;13;0
"20217";2147707;0.47;"D";6;14;44;57;12;"D";52;10;0
"20218";2147746;1;"E";6;6;48;50;2;"D";52;13;0
"20219";2147748;0.65;"D";6;4;27;60;2;"D";54;9;0
"20220";2147776;0.37;"A";5;16;32;50;2;"E";24;13;0
"20221";2147790;0.35;"A";6;10;36;50;1;"D";24;13;0
"20222";2147874;0.03;"C";4;10;39;50;1;"E";24;13;0
"20223";2147985;0.46;"D";7;15;34;100;1;"E";52;0;0
"20224";2147998;0.38;"D";5;13;28;95;2;"D";52;1;1
"20225";2148077;0.18;"C";5;9;21;90;1;"E";52;2;0
"20226";2148089;0.19;"D";6;3;25;95;1;"E";52;1;0
"20227";2148094;0.18;"C";5;0;37;52;3;"E";52;13;0
"20228";2148096;0.17;"D";6;18;42;55;5;"E";52;13;0
"20229";2148267;0.94;"C";5;3;38;50;2;"D";93;13;0
"20230";2148268;0.27;"E";6;4;44;50;6;"E";93;13;0
"20231";2148276;0.14;"E";7;10;57;100;6;"E";93;0;0
"20232";2148369;0.26;"B";11;9;52;50;2;"E";93;13;0
"20233";2148379;0.81;"D";5;6;40;50;6;"E";93;13;0
"20234";2148416;0.07;"E";7;10;42;50;10;"D";93;13;0
"20235";2148425;0.61;"C";7;6;30;57;3;"E";93;10;0
"20236";2148431;0.05;"C";4;10;42;50;2;"E";93;13;0
"20237";2148447;0.74;"A";4;13;34;51;2;"E";82;12;0
"20238";2148455;0.01;"D";7;0;67;50;1;"E";93;13;0
"20239";2148477;0.15;"E";4;13;55;50;1;"E";93;13;0
"20240";2148496;0.69;"E";7;8;33;100;10;"D";93;0;0
"20241";2148512;0.57;"E";8;0;42;50;10;"D";93;13;0
"20242";2148557;0.46;"C";7;15;20;100;3;"E";93;0;0
"20243";2148583;0.6;"E";6;6;58;50;3;"E";93;13;0
"20244";2148592;0.3;"C";7;18;42;56;2;"E";73;13;1
"20245";2148811;0.61;"E";9;10;44;60;3;"E";24;9;0
"20246";2148824;0.51;"C";7;8;36;68;10;"D";24;7;0
"20247";2148846;0.32;"E";6;19;56;63;3;"E";24;13;0
"20248";2148895;0.32;"D";4;20;43;50;5;"E";53;13;0
"20249";2148904;0.24;"E";10;9;50;64;11;"E";24;8;0
"20250";2148918;0.74;"A";5;13;33;85;5;"D";24;3;0
"20251";2148928;0.06;"D";6;3;22;85;4;"E";23;3;0
"20252";2148940;0.63;"A";5;18;52;90;2;"E";23;2;0
"20253";2148951;0.14;"E";4;18;44;68;2;"E";24;7;0
"20254";2148956;0.38;"E";6;10;59;50;1;"D";24;13;0
"20255";2148967;0.06;"C";9;1;32;50;2;"E";24;13;0
"20256";2148971;0.84;"E";7;13;43;68;1;"E";24;7;0
"20257";2149012;0.82;"E";11;3;40;50;14;"D";24;13;0
"20258";2149018;0.33;"E";7;9;66;50;13;"D";72;13;0
"20259";2149029;0.25;"E";9;10;36;54;4;"D";24;11;0
"20260";2149030;0.8;"E";8;5;41;54;3;"D";24;11;0
"20261";2149077;1;"B";10;1;45;55;12;"E";72;13;0
"20262";2149103;0.04;"B";5;10;29;76;3;"D";52;5;0
"20263";2149122;0.15;"C";7;5;28;72;1;"D";52;6;0
"20264";2149123;0.93;"C";7;0;53;50;2;"D";52;13;0
"20265";2149168;0.18;"E";7;4;40;50;5;"E";52;13;0
"20266";2149245;0.16;"E";5;2;38;50;6;"D";11;13;0
"20267";2149249;0.27;"F";14;0;70;50;2;"E";11;13;0
"20268";2149317;0.42;"A";4;0;24;72;2;"D";24;6;0
"20269";2149349;0.34;"D";5;12;24;95;1;"E";93;1;0
"20270";2149356;0.19;"A";10;3;67;50;10;"D";24;13;0
"20271";2149417;0.3;"A";7;16;38;50;11;"E";24;13;0
"20272";2149430;0.19;"D";5;0;51;50;2;"D";24;13;0
"20273";2149459;0.08;"C";5;10;45;68;3;"D";24;7;0
"20274";2149474;0.21;"A";7;8;28;80;3;"E";24;4;0
"20275";2149489;0.18;"B";7;17;66;68;1;"E";24;7;0
"20276";2149502;0.15;"C";7;15;40;54;2;"D";24;11;0
"20277";2149556;0.05;"A";7;14;40;90;5;"E";24;2;0
"20278";2149570;0.04;"B";6;16;24;85;1;"E";24;3;0
"20279";2149605;0.8;"E";6;12;22;100;1;"D";82;0;0
"20280";2149611;0.54;"E";8;1;59;50;2;"D";82;13;0
"20281";2149618;0.8;"E";7;1;68;50;1;"E";82;13;0
"20282";2149623;0.04;"C";4;2;25;90;1;"E";82;2;0
"20283";2149641;0.76;"D";6;0;29;85;1;"D";82;3;0
"20284";2149659;0.75;"B";5;6;36;57;3;"D";82;10;0
"20285";2149662;0.76;"B";11;23;49;50;3;"E";82;13;0
"20286";2149672;0.58;"D";15;3;34;51;12;"E";82;12;0
"20287";2149734;0.65;"C";7;13;29;64;2;"E";82;8;0
"20288";2149737;0.07;"C";7;7;36;50;5;"E";82;13;0
"20289";2149904;0.24;"E";6;16;38;50;3;"D";82;13;0
"20290";2149968;0.42;"C";5;0;38;50;1;"E";82;13;0
"20291";2149971;0.00547945205479452;"C";10;15;44;59;5;"D";82;13;0
"20292";2149992;0.38;"E";6;6;60;50;3;"E";82;13;0
"20293";2149998;0.35;"E";6;9;22;72;1;"D";82;6;0
"20294";2150051;0.42;"B";12;0;39;54;1;"D";24;11;0
