"DriverAge";"LicenceAge";"VehAge";"Exposure";"ClaimNumber"
"6150";58;28;13;23.27720739;3
"6151";58;32;13;17.26762491;3
"6152";58;26;14;20.15879535;3
"6153";58;24;15;18.83367556;3
"6154";58;20;16;56.03559206;3
"6155";58;23;16;26.06707734;3
"6156";58;25;17;16.46269678;3
"6157";58;27;17;13.5633128;3
"6158";58;19;18;77.62628337;3
"6159";58;22;18;27.77549624;3
"6160";58;20;19;27.36755647;3
"6161";58;23;2;72.92539357;3
"6162";58;30;2;26.50239562;3
"6163";58;27;3;30.97878166;3
"6164";58;24;4;49.4072553;3
"6165";58;29;5;34.92128679;3
"6166";58;27;6;48.04654346;3
"6167";58;30;6;25.60985626;3
"6168";58;44;6;4.249144422;3
"6169";58;29;7;32.06023272;3
"6170";58;32;7;17.54688569;3
"6171";58;22;8;100.5366188;3
"6172";58;31;8;18.67761807;3
"6173";58;39;8;9.875427789;3
"6174";58;25;9;39.45790554;3
"6175";58;30;9;31.50718686;3
"6176";59;18;-1;31.19780972;3
"6177";59;23;1;55.35112936;3
"6178";59;25;1;34.275154;3
"6179";59;23;10;47.52635181;3
"6180";59;29;10;22.97878166;3
"6181";59;20;13;103.7590691;3
"6182";59;21;14;84.41615332;3
"6183";59;29;15;8.41615332;3
"6184";59;24;16;17.08418891;3
"6185";59;25;16;22.69404517;3
"6186";59;20;18;47.9945243;3
"6187";59;29;2;24.29568789;3
"6188";59;18;24;26.35181383;3
"6189";59;26;3;33.63723477;3
"6190";59;34;3;8.317590691;3
"6191";59;26;4;42.15468857;3
"6192";59;24;5;41.9247091;3
"6193";59;25;5;39.23066393;3
"6194";59;29;5;33.57700205;3
"6195";59;33;5;14.82272416;3
"6196";59;24;6;44.99383984;3
"6197";59;29;6;31.20876112;3
"6198";59;34;6;12.31759069;3
"6199";59;25;7;43.50444901;3
"6200";59;28;7;34.33812457;3
"6201";59;29;7;29.07049966;3
"6202";59;30;7;28.47912389;3
"6203";59;38;7;8.788501027;3
"6204";59;26;8;40.01368925;3
"6205";59;24;9;39.51266256;3
"6206";59;29;9;20.07939767;3
"6207";60;23;0;66.75154004;3
"6208";60;35;0;10.70499658;3
"6209";60;29;1;22.54620123;3
"6210";60;30;1;25.86721424;3
"6211";60;35;1;14.34907598;3
"6212";60;32;10;15.03627652;3
"6213";60;23;11;42.67488022;3
"6214";60;25;11;24.48733744;3
"6215";60;22;12;55.70978782;3
"6216";60;23;12;49.37713895;3
"6217";60;32;12;13.9301848;3
"6218";60;22;13;69.96303901;3
"6219";60;30;13;18.22587269;3
"6220";60;33;13;15.6605065;3
"6221";60;22;14;45.74401095;3
"6222";60;21;15;74.50513347;3
"6223";60;22;15;41.99315537;3
"6224";60;19;16;75.60848734;3
"6225";60;21;16;62.36002738;3
"6226";60;19;17;70.78439425;3
"6227";60;23;17;15.19507187;3
"6228";60;20;18;65.96851472;3
"6229";60;21;19;48.49828884;3
"6230";60;23;2;58.53524983;3
"6231";60;32;2;17.43737166;3
"6232";60;18;20;109.4620123;3
"6233";60;20;21;26.58453114;3
"6234";60;18;22;42.46406571;3
"6235";60;26;3;37.83983573;3
"6236";60;29;3;23.61670089;3
"6237";60;31;3;21.00205339;3
"6238";60;22;4;91.71252567;3
"6239";60;23;4;72.47091034;3
"6240";60;32;4;20.67077344;3
"6241";60;25;5;30.58453114;3
"6242";60;26;5;45.0349076;3
"6243";60;28;5;33.01300479;3
"6244";60;30;5;17.85078713;3
"6245";60;40;5;6.650239562;3
"6246";60;25;6;43.8329911;3
"6247";60;27;6;34.13552361;3
"6248";60;25;7;41.91649555;3
"6249";60;30;7;36.66803559;3
"6250";60;31;7;20.58863792;3
"6251";60;26;9;29.86995209;3
"6252";60;27;9;35.94798084;3
"6253";60;29;9;28.61054073;3
"6254";60;43;9;6.22587269;3
"6255";61;18;-1;26.00684463;3
"6256";61;26;0;23.33744011;3
"6257";61;33;0;7.712525667;3
"6258";61;29;1;30.95687885;3
"6259";61;31;1;15.96440794;3
"6260";61;24;10;29.74401095;3
"6261";61;27;10;21.54962355;3
"6262";61;30;10;18.00410678;3
"6263";61;24;11;45.07049966;3
"6264";61;22;12;68.12594114;3
"6265";61;23;14;41.51676934;3
"6266";61;32;15;17.5578371;3
"6267";61;19;16;63.2881588;3
"6268";61;19;17;72.50924025;3
"6269";61;22;17;34.49965777;3
"6270";61;29;2;28.40793977;3
"6271";61;20;21;30.41478439;3
"6272";61;25;3;37.3853525;3
"6273";61;27;3;30.14373717;3
"6274";61;30;3;27.00342231;3
"6275";61;34;3;8.917180014;3
"6276";61;27;4;31.05817933;3
"6277";61;29;4;31.44695414;3
"6278";61;22;5;96.27926078;3
"6279";61;25;5;31.25256674;3
"6280";61;27;5;31.96440794;3
"6281";61;28;5;29.78507871;3
"6282";61;30;5;20.72826831;3
"6283";61;40;6;5.371663244;3
"6284";61;25;8;42.17932923;3
"6285";61;28;8;31.07186858;3
"6286";61;29;8;32.04380561;3
"6287";61;31;8;19.01984942;3
"6288";61;33;8;21.71937029;3
"6289";61;23;9;50.73237509;3
"6290";61;27;9;33.85352498;3
"6291";61;29;9;34.65297741;3
"6292";62;28;0;20.10677618;3
"6293";62;40;0;3.761806982;3
"6294";62;25;1;31.53456537;3
"6295";62;28;1;26.63928816;3
"6296";62;27;11;18.14373717;3
"6297";62;30;11;17.96577687;3
"6298";62;20;12;123.0992471;3
"6299";62;21;12;93.68651608;3
"6300";62;25;12;23.11841205;3
"6301";62;21;13;87.44695414;3
"6302";62;30;14;18.42299795;3
"6303";62;23;15;25.30321697;3
"6304";62;28;15;15.87132101;3
"6305";62;19;17;46.73511294;3
"6306";62;20;18;59.72347707;3
"6307";62;21;18;43.6659822;3
"6308";62;19;19;28.54483231;3
"6309";62;24;2;40.59411362;3
"6310";62;25;2;42.91033539;3
"6311";62;18;20;70.54072553;3
"6312";62;18;21;52.65708419;3
"6313";62;18;22;29.10061602;3
"6314";62;23;3;55.20602327;3
"6315";62;24;3;43.13483915;3
"6316";62;27;3;22.87748118;3
"6317";62;34;3;7.534565366;3
"6318";62;34;4;14.9596167;3
"6319";62;24;5;44.73374401;3
"6320";62;26;5;19.62765229;3
"6321";62;35;5;11.34839151;3
"6322";62;25;6;39.11293634;3
"6323";62;30;6;25.14715948;3
"6324";62;33;6;17.7357974;3
"6325";62;24;7;52.41615332;3
"6326";62;26;7;22.75975359;3
"6327";62;29;7;23.05544148;3
"6328";62;26;8;23.91512663;3
"6329";62;27;8;21.27583847;3
"6330";62;34;8;15.01711157;3
"6331";62;28;9;14.41478439;3
"6332";63;24;0;49.83436003;3
"6333";63;31;0;20.56673511;3
"6334";63;22;1;71.84394251;3
"6335";63;25;1;22.31074606;3
"6336";63;21;10;95.25804244;3
"6337";63;22;10;52.60506502;3
"6338";63;26;10;26.58453114;3
"6339";63;35;10;10.77891855;3
"6340";63;23;11;48.20807666;3
"6341";63;25;11;26.11909651;3
"6342";63;30;11;16.18617385;3
"6343";63;34;11;6.491444216;3
"6344";63;25;12;25.18822724;3
"6345";63;24;13;27.31279945;3
"6346";63;27;13;21.06228611;3
"6347";63;29;13;11.93429158;3
"6348";63;22;14;36.76112252;3
"6349";63;26;14;11.87679671;3
"6350";63;27;14;13.0294319;3
"6351";63;19;16;34.31348392;3
"6352";63;20;17;59.04996578;3
"6353";63;20;18;57.87542779;3
"6354";63;21;18;39.4825462;3
"6355";63;22;2;85.09787817;3
"6356";63;23;2;49.54688569;3
"6357";63;26;2;34.08898015;3
"6358";63;22;3;81.61806982;3
"6359";63;26;3;33.58521561;3
"6360";63;33;3;15.43874059;3
"6361";63;39;3;4.624229979;3
"6362";63;22;4;82.36550308;3
"6363";63;26;5;35.44421629;3
"6364";63;30;5;20.05749487;3
"6365";63;38;6;10.11635866;3
"6366";63;22;7;78.29431896;3
"6367";63;24;7;44.58590007;3
"6368";63;24;8;37.86995209;3
"6369";63;29;8;19.61943874;3
"6370";63;23;9;46.28336756;3
"6371";63;25;9;36.26283368;3
"6372";64;24;0;38.32443532;3
"6373";64;25;0;33.34976044;3
"6374";64;25;1;31.20054757;3
"6375";64;19;10;68.69267625;3
"6376";64;22;10;60.62149213;3
"6377";64;24;10;36.25735797;3
"6378";64;24;11;30.38193018;3
"6379";64;26;12;23.78918549;3
"6380";64;32;12;18.19301848;3
"6381";64;24;14;14.12457221;3
"6382";64;19;15;52.1724846;3
"6383";64;20;15;78.13552361;3
"6384";64;27;15;10.78439425;3
"6385";64;19;16;35.6659822;3
"6386";64;18;18;109.7577002;3
"6387";64;19;18;25.10061602;3
"6388";64;33;18;5.883641342;3
"6389";64;25;2;31.34839151;3
"6390";64;26;2;25.29500342;3
"6391";64;21;20;25.3963039;3
"6392";64;23;3;57.2238193;3
"6393";64;26;3;37.43463381;3
"6394";64;36;3;11.24161533;3
"6395";64;21;4;146.0670773;3
"6396";64;26;5;31.21971253;3
"6397";64;35;5;15.4661191;3
"6398";64;23;6;48.89253936;3
"6399";64;24;6;44.03285421;3
"6400";64;27;6;31.96988364;3
"6401";64;28;6;20.63791923;3
"6402";64;32;6;23.89596167;3
"6403";64;28;7;28.64613279;3
"6404";64;34;7;23.31827515;3
"6405";64;35;7;13.29500342;3
"6406";64;22;8;104.0273785;3
"6407";64;26;9;21.88090349;3
"6408";64;30;9;12.07118412;3
"6409";65;25;0;27.74537988;3
"6410";65;29;0;12.87063655;3
"6411";65;21;10;110.4394251;3
"6412";65;23;10;45.7412731;3
"6413";65;22;11;73.44284736;3
"6414";65;27;11;26.91854894;3
"6415";65;30;11;12.78850103;3
"6416";65;18;12;170.5900068;3
"6417";65;19;12;51.69062286;3
"6418";65;20;13;44.47091034;3
"6419";65;33;13;13.86447639;3
"6420";65;22;15;45.81519507;3
"6421";65;31;15;6.685831622;3
"6422";65;18;16;113.1060917;3
"6423";65;19;16;36.6954141;3
"6424";65;18;17;102.6173854;3
"6425";65;19;17;32.70362765;3
"6426";65;20;18;22.2642026;3
"6427";65;21;18;50.80629706;3
"6428";65;18;19;73.53319644;3
"6429";65;25;2;42.18480493;3
"6430";65;18;20;47.21423682;3
"6431";65;23;22;7.917864476;3
"6432";65;23;4;66.35181383;3
"6433";65;24;4;36.61601643;3
"6434";65;26;4;33.58247775;3
"6435";65;30;4;16.87063655;3
"6436";65;23;5;48.07939767;3
"6437";65;20;6;96.85968515;3
"6438";65;28;6;23.37850787;3
"6439";65;29;7;14.81998631;3
"6440";65;35;7;16.97193703;3
"6441";65;24;8;38.32443532;3
"6442";65;25;8;35.44421629;3
"6443";65;36;8;17.88911704;3
"6444";65;37;8;14.98151951;3
"6445";65;24;9;40.49828884;3
"6446";65;26;9;38.71594798;3
"6447";66;23;0;54.36002738;3
"6448";66;23;1;72.48459959;3
"6449";66;27;1;19.86036961;3
"6450";66;23;10;50.40657084;3
"6451";66;24;10;27.10746064;3
"6452";66;22;11;59.44695414;3
"6453";66;23;11;49.15537303;3
"6454";66;24;11;40.98288843;3
"6455";66;27;11;19.21423682;3
"6456";66;21;12;74.12183436;3
"6457";66;22;12;60.46817248;3
"6458";66;25;12;28.89801506;3
"6459";66;21;13;83.3100616;3
"6460";66;21;14;61.38261465;3
"6461";66;24;14;16.71731691;3
"6462";66;18;15;105.0376454;3
"6463";66;19;15;31.14031485;3
"6464";66;22;15;49.80971937;3
"6465";66;31;15;10.70225873;3
"6466";66;19;17;30.19575633;3
"6467";66;20;18;17.18822724;3
"6468";66;22;19;26.04243669;3
"6469";66;23;2;52.70910335;3
"6470";66;29;2;12.93634497;3
"6471";66;27;3;24.32306639;3
"6472";66;20;6;57.90554415;3
"6473";66;34;6;22.86652977;3
"6474";66;35;6;13.13620808;3
"6475";66;26;7;34.70499658;3
"6476";66;28;7;19.92334018;3
"6477";66;32;7;16.5174538;3
"6478";66;22;9;63.41136208;3
"6479";66;24;9;31.40314853;3
"6480";66;31;9;11.60027379;3
"6481";67;20;0;57.56605065;3
"6482";67;23;0;69.37166324;3
"6483";67;24;0;41.51129363;3
"6484";67;25;0;34.44490075;3
"6485";67;19;1;120.881588;3
"6486";67;20;1;55.91238877;3
"6487";67;19;10;68.22176591;3
"6488";67;21;10;59.24161533;3
"6489";67;26;10;20.32580424;3
"6490";67;21;11;48.79397673;3
"6491";67;27;11;23.9835729;3
"6492";67;20;12;23.77275838;3
"6493";67;22;12;75.62491444;3
"6494";67;22;13;90.00136893;3
"6495";67;24;13;30.57084189;3
"6496";67;36;13;7.438740589;3
"6497";67;18;15;93.51950719;3
"6498";67;21;15;26.66940452;3
"6499";67;19;16;36.6954141;3
"6500";67;22;17;48.81314168;3
"6501";67;24;17;20.22724162;3
"6502";67;18;18;84.65982204;3
"6503";67;22;18;40.35318275;3
"6504";67;21;3;74.85557837;3
"6505";67;20;4;48.90349076;3
"6506";67;28;5;19.20876112;3
"6507";67;19;6;104.6735113;3
"6508";67;23;6;81.63997262;3
"6509";67;24;6;58.00684463;3
"6510";67;26;6;40.39425051;3
"6511";67;37;6;14.26146475;3
"6512";67;23;7;55.09924709;3
"6513";67;27;7;24.41067762;3
"6514";67;20;8;52.48186174;3
"6515";67;22;8;124.312115;3
"6516";67;26;8;34.275154;3
"6517";67;25;9;34.60643395;3
"6518";67;31;9;8.643394935;3
"6519";68;23;0;77.82067077;3
"6520";68;23;1;65.2238193;3
"6521";68;28;1;26.38466804;3
"6522";68;21;11;43.01984942;3
"6523";68;24;11;50.48049281;3
"6524";68;20;12;59.01437372;3
"6525";68;24;12;36.76386037;3
"6526";68;25;12;32.03285421;3
"6527";68;28;12;16.94455852;3
"6528";68;19;13;54.68309377;3
"6529";68;24;13;37.56605065;3
"6530";68;19;14;56.91170431;3
"6531";68;23;14;32.22997947;3
"6532";68;20;15;45.03216975;3
"6533";68;23;15;33.12525667;3
"6534";68;24;15;22.35181383;3
"6535";68;26;15;16.3559206;3
"6536";68;27;15;12.47364819;3
"6537";68;19;17;39.28268309;3
"6538";68;20;17;45.44284736;3
"6539";68;28;17;17.36618754;3
"6540";68;22;2;148.569473;3
"6541";68;25;2;43.07186858;3
"6542";68;38;3;7.137577002;3
"6543";68;26;4;34.72689938;3
"6544";68;21;5;50.49144422;3
"6545";68;19;7;107.0198494;3
"6546";68;25;7;46.56810404;3
"6547";68;19;8;110.6584531;3
"6548";68;21;8;59.72347707;3
"6549";68;19;9;62.73785079;3
"6550";69;19;0;95.01711157;3
"6551";69;24;1;49.17453799;3
"6552";69;19;10;60.52019165;3
"6553";69;22;11;120.0164271;3
"6554";69;31;11;19.61396304;3
"6555";69;34;11;12.90075291;3
"6556";69;20;12;30.70225873;3
"6557";69;21;12;30.80082136;3
"6558";69;22;12;74.82546201;3
"6559";69;23;12;57.68925394;3
"6560";69;24;12;37.99315537;3
"6561";69;26;12;24.74195756;3
"6562";69;28;13;19.65229295;3
"6563";69;21;14;25.11430527;3
"6564";69;22;14;78.98699521;3
"6565";69;19;15;50.69130732;3
"6566";69;35;16;8.856947296;3
"6567";69;20;2;68.56125941;3
"6568";69;28;2;18.14373717;3
"6569";69;19;3;92.55578371;3
"6570";69;43;3;5.431895962;3
"6571";69;48;3;2.907597536;3
"6572";69;24;4;49.59069131;3
"6573";69;21;5;48;3
"6574";69;24;5;49.28678987;3
"6575";69;37;6;17.03764545;3
"6576";69;20;9;52.3449692;3
"6577";69;25;9;41.98220397;3
"6578";69;29;9;28.56947296;3
"6579";70;19;0;80.03832991;3
"6580";70;21;1;52.38056126;3
"6581";70;26;1;40.78850103;3
"6582";70;20;11;36.29568789;3
"6583";70;21;11;31.6440794;3
"6584";70;32;11;17.52772074;3
"6585";70;44;11;5.56605065;3
"6586";70;18;15;66.86379192;3
"6587";70;27;15;23.02532512;3
"6588";70;22;16;78.02600958;3
"6589";70;30;16;12.19986311;3
"6590";70;22;17;70.01779603;3
"6591";70;26;17;19.67967146;3
"6592";70;22;18;65.80971937;3
"6593";70;19;2;81.30321697;3
"6594";70;23;2;73.97946612;3
"6595";70;26;3;35.46064339;3
"6596";70;29;3;21.40451745;3
"6597";70;28;5;28.0164271;3
"6598";70;38;5;9.889117043;3
"6599";70;24;6;67.66872005;3
"6600";70;20;8;50.95140315;3
"6601";70;42;8;5.59890486;3
"6602";70;23;9;58.6036961;3
"6603";70;27;9;30.43394935;3
"6604";70;30;9;28.76659822;3
"6605";71;21;0;50.24503765;3
"6606";71;24;0;56.84873374;3
"6607";71;18;10;82.18754278;3
"6608";71;25;11;33.51129363;3
"6609";71;18;12;80.79671458;3
"6610";71;23;12;54.58179329;3
"6611";71;25;12;29.97672827;3
"6612";71;19;13;41.99041752;3
"6613";71;18;16;42.87200548;3
"6614";71;19;16;25.7412731;3
"6615";71;20;16;17.77138946;3
"6616";71;22;16;63.95345654;3
"6617";71;18;17;50.13278576;3
"6618";71;20;2;55.56468172;3
"6619";71;21;2;65.05954825;3
"6620";71;22;2;158.0095825;3
"6621";71;23;2;83.35112936;3
"6622";71;25;2;38.74880219;3
"6623";71;22;20;31.92334018;3
"6624";71;21;5;45.83983573;3
"6625";71;23;5;77.69746749;3
"6626";71;26;7;31.22518823;3
"6627";71;28;7;36.88706366;3
"6628";71;20;8;46.00958248;3
"6629";71;21;8;45.59890486;3
"6630";71;25;8;44.6954141;3
"6631";71;19;9;85.88090349;3
"6632";71;28;9;41.30321697;3
"6633";72;19;0;71.05817933;3
"6634";72;20;0;56.89527721;3
"6635";72;21;0;41.36344969;3
"6636";72;22;0;95.15400411;3
"6637";72;26;0;29.38809035;3
"6638";72;18;10;74.00684463;3
"6639";72;34;10;22.92950034;3
"6640";72;20;11;47.77002053;3
"6641";72;22;11;73.2238193;3
"6642";72;28;11;28.6844627;3
"6643";72;18;12;82.01232033;3
"6644";72;20;12;50.21765914;3
"6645";72;19;13;48.90349076;3
"6646";72;22;13;55.95345654;3
"6647";72;25;13;32.09582478;3
"6648";72;21;14;18.48323066;3
"6649";72;19;16;34.00410678;3
"6650";72;22;16;27.70431211;3
"6651";72;18;17;34.03969884;3
"6652";72;19;2;76.23271732;3
"6653";72;26;2;41.29500342;3
"6654";72;20;3;56.03285421;3
"6655";72;23;4;86.01779603;3
"6656";72;34;4;23.04722793;3
"6657";72;19;6;77.02395619;3
"6658";72;23;6;96.5065024;3
"6659";72;25;6;49.52224504;3
"6660";72;40;6;8.290212183;3
"6661";72;21;7;37.14989733;3
"6662";72;24;7;59.76180698;3
"6663";72;38;7;8.960985626;3
"6664";72;20;9;62.28336756;3
"6665";72;28;9;23.11293634;3
"6666";73;22;0;66.14373717;3
"6667";73;20;1;59.04175222;3
"6668";73;24;1;57.58521561;3
"6669";73;25;1;36.50924025;3
"6670";73;29;10;26.49965777;3
"6671";73;21;11;29.44832307;3
"6672";73;23;11;89.34976044;3
"6673";73;19;12;44.61601643;3
"6674";73;20;12;43.69336071;3
"6675";73;28;12;28.27104723;3
"6676";73;21;16;13.50034223;3
"6677";73;23;16;59.18685832;3
"6678";73;23;18;40.96098563;3
"6679";73;20;2;64.23545517;3
"6680";73;21;2;34.9705681;3
"6681";73;22;2;50.37371663;3
"6682";73;26;2;32.91718001;3
"6683";73;32;2;20.26009582;3
"6684";73;29;3;30.10540726;3
"6685";73;22;4;52.35865845;3
"6686";73;24;4;44.72279261;3
"6687";73;33;4;13.18548939;3
"6688";73;23;5;122.9459274;3
"6689";73;25;5;47.93702943;3
"6690";73;26;6;42.21492129;3
"6691";73;30;6;35.18412047;3
"6692";73;22;7;61.29774127;3
"6693";73;28;7;32.42436687;3
"6694";73;20;9;50.71047228;3
"6695";73;24;9;57.41273101;3
"6696";73;26;9;32.71731691;3
"6697";73;27;9;37.05407255;3
"6698";73;33;9;17.29226557;3
"6699";74;22;0;74.10814511;3
"6700";74;24;10;40.54757016;3
"6701";74;30;10;29.17727584;3
"6702";74;27;11;36.21629021;3
"6703";74;29;12;28.74195756;3
"6704";74;23;13;64.81861739;3
"6705";74;20;14;18.00684463;3
"6706";74;23;14;58.22039699;3
"6707";74;24;14;34.94045175;3
"6708";74;26;14;22.86652977;3
"6709";74;23;18;48.09308693;3
"6710";74;23;19;32.39698836;3
"6711";74;19;2;49.87268994;3
"6712";74;25;2;47.87132101;3
"6713";74;23;20;34.14647502;3
"6714";74;21;3;25.31690623;3
"6715";74;23;4;97.08418891;3
"6716";74;19;5;53.13073238;3
"6717";74;25;5;50.47501711;3
"6718";74;27;5;26.49691992;3
"6719";74;30;6;27.23887748;3
"6720";74;21;7;36.38056126;3
"6721";74;24;8;66.14099932;3
"6722";74;26;8;50.54620123;3
"6723";74;33;8;21.83983573;3
"6724";74;25;9;45.18548939;3
"6725";74;35;9;15.01163587;3
"6726";75;18;0;104.4490075;3
"6727";75;22;0;97.94661191;3
"6728";75;23;0;53.01026694;3
"6729";75;24;0;61.93566051;3
"6730";75;24;1;50.87474333;3
"6731";75;23;10;44.45995893;3
"6732";75;21;11;22.70225873;3
"6733";75;33;11;26.05612594;3
"6734";75;18;12;55.90691307;3
"6735";75;19;12;30.67214237;3
"6736";75;22;12;64.3559206;3
"6737";75;19;14;19.36481862;3
"6738";75;20;15;20.73374401;3
"6739";75;28;2;25.2019165;3
"6740";75;23;3;45.14168378;3
"6741";75;24;3;35.22518823;3
"6742";75;25;4;41.51403149;3
"6743";75;26;5;38.91854894;3
"6744";75;29;5;31.64134155;3
"6745";75;19;6;55.45790554;3
"6746";75;20;6;45.80424367;3
"6747";75;26;6;44.24093087;3
"6748";75;19;7;53.66735113;3
"6749";75;23;7;64.80766598;3
"6750";75;28;7;46.98973306;3
"6751";75;23;8;72.98015058;3
"6752";75;26;8;37.97946612;3
"6753";76;23;1;44.41615332;3
"6754";76;28;1;23.90691307;3
"6755";76;24;10;39.90143737;3
"6756";76;22;11;49.79603012;3
"6757";76;24;11;43.4770705;3
"6758";76;33;11;25.18001369;3
"6759";76;21;12;42.68035592;3
"6760";76;18;13;42.0862423;3
"6761";76;27;13;29.46475017;3
"6762";76;24;14;29.10335387;3
"6763";76;33;14;12.29842574;3
"6764";76;23;15;26.770705;3
"6765";76;25;15;21.78234086;3
"6766";76;21;2;50.32443532;3
"6767";76;22;2;71.95893224;3
"6768";76;23;2;51.36481862;3
"6769";76;24;2;42.15468857;3
"6770";76;18;3;76.08487337;3
"6771";76;25;3;46.69130732;3
"6772";76;29;4;23.34291581;3
"6773";76;24;6;54.98425736;3
"6774";76;20;7;36.50924025;3
"6775";76;21;8;57.41546886;3
"6776";76;32;8;26.1026694;3
"6777";76;18;9;59.87679671;3
"6778";76;19;9;47.90417522;3
"6779";76;24;9;32.38056126;3
"6780";76;28;9;31.72895277;3
"6781";76;31;9;28.76659822;3
"6782";77;25;0;50.42847365;3
"6783";77;27;1;30.33538672;3
"6784";77;21;11;46.47775496;3
"6785";77;25;11;33.34976044;3
"6786";77;30;14;18.52977413;3
"6787";77;19;16;30.45859001;3
"6788";77;21;16;26.38193018;3
"6789";77;24;17;29.28131417;3
"6790";77;21;2;45.16358658;3
"6791";77;20;3;31.4825462;3
"6792";77;22;3;44.29842574;3
"6793";77;18;4;61.65913758;3
"6794";77;22;4;36.85968515;3
"6795";77;25;4;32.16427105;3
"6796";77;19;5;49.31143053;3
"6797";77;23;5;34.41204654;3
"6798";77;24;5;39.44695414;3
"6799";77;21;6;57.7357974;3
"6800";77;22;6;61.00752909;3
"6801";77;33;6;24.21355236;3
"6802";77;19;7;54.16290212;3
"6803";77;21;7;60.60232717;3
"6804";77;25;7;46.72416153;3
"6805";77;28;7;29.51676934;3
"6806";77;23;8;39.57563313;3
"6807";77;27;8;41.58247775;3
"6808";77;23;9;44.44626968;3
"6809";77;25;9;39.09103354;3
"6810";78;25;0;43.24435318;3
"6811";78;18;1;68.79123888;3
"6812";78;30;1;22.06160164;3
"6813";78;18;10;41.80971937;3
"6814";78;19;10;31.40588638;3
"6815";78;18;11;48.57768652;3
"6816";78;22;11;26.73237509;3
"6817";78;24;12;24.56125941;3
"6818";78;21;16;21.42094456;3
"6819";78;23;16;17.13347023;3
"6820";78;21;4;45.76865161;3
"6821";78;22;4;37.96303901;3
"6822";78;25;4;38.91033539;3
"6823";78;20;5;32.07665982;3
"6824";78;27;5;37.34428474;3
"6825";78;21;7;61.68651608;3
"6826";78;22;7;37.40999316;3
"6827";78;26;8;46.35728953;3
"6828";78;29;8;28.06570842;3
"6829";78;30;8;33.78781656;3
"6830";78;26;9;29.88911704;3
"6831";78;34;9;21.56605065;3
"6832";79;26;0;30.49691992;3
"6833";79;28;11;24.81040383;3
"6834";79;21;12;31.72895277;3
"6835";79;20;13;19.90965092;3
"6836";79;32;16;9.968514716;3
"6837";79;21;2;41.06776181;3
"6838";79;23;2;19.89869952;3
"6839";79;29;2;21.16084873;3
"6840";79;18;3;45.68925394;3
"6841";79;29;3;21.15537303;3
"6842";79;30;3;23.96167009;3
"6843";79;21;4;48.11772758;3
"6844";79;22;4;22.52156057;3
"6845";79;20;6;38.69404517;3
"6846";79;21;6;42.12183436;3
"6847";79;28;8;35.88227242;3
"6848";80;19;10;34.05886379;3
"6849";80;29;10;25.14989733;3
"6850";80;30;10;22.9596167;3
"6851";80;18;11;21.03764545;3
"6852";80;20;11;10.31348392;3
"6853";80;26;11;14.25051335;3
"6854";80;18;12;15.50171116;3
"6855";80;27;13;28.76112252;3
"6856";80;38;15;13.18275154;3
"6857";80;30;18;11.69336071;3
"6858";80;18;2;36.30116359;3
"6859";80;19;2;37.14168378;3
"6860";80;18;3;33.08418891;3
"6861";80;27;3;30.68035592;3
"6862";80;30;3;20.03285421;3
"6863";80;28;6;26.82819986;3
"6864";80;32;6;28.0054757;3
"6865";80;18;7;33.98494182;3
"6866";80;19;9;38.4421629;3
"6867";80;33;9;19.69883641;3
"6868";81;19;1;30.94592745;3
"6869";81;45;11;9.040383299;3
"6870";81;19;13;24.06844627;3
"6871";81;25;3;19.59206023;3
"6872";81;22;4;22.58179329;3
"6873";81;25;4;20.37234771;3
"6874";81;29;4;22.58179329;3
"6875";81;20;5;31.91238877;3
"6876";81;35;7;16.91991786;3
"6877";82;20;10;25.2019165;3
"6878";82;21;2;28.14784394;3
"6879";82;18;5;9.259411362;3
"6880";82;22;6;28.71731691;3
"6881";82;39;9;17.16632444;3
"6882";83;21;10;23.1266256;3
"6883";83;22;4;19.6605065;3
"6884";83;39;4;6.047912389;3
"6885";84;42;17;6.491444216;3
"6886";85;18;3;19.4934976;3
"6887";85;18;5;23.75085558;3
"6888";86;28;11;9.404517454;3
"6889";86;32;11;10.23134839;3
"6890";86;24;6;13.37166324;3
"6891";87;18;11;18.6146475;3
"6892";87;19;11;14.29158111;3
"6893";19;18;14;9.744010951;2
"6894";19;18;17;3.493497604;2
"6895";19;18;19;3.255304586;2
"6896";20;19;12;8.041067762;2
"6897";20;18;13;56.38056126;2
"6898";20;19;16;2.206707734;2
"6899";20;19;5;7.65229295;2
"6900";20;19;7;8.158795346;2
"6901";20;19;8;10.49691992;2
"6902";20;19;9;8.188911704;2
"6903";21;18;-1;10.03969884;2
"6904";21;19;1;20.25462012;2
"6905";21;19;14;20.35865845;2
"6906";21;19;16;10.16563997;2
"6907";21;19;18;6.650239562;2
"6908";21;18;19;24.97467488;2
