"rr";"rr2";"age";"age2";"tenure";"slack";"abol";"seasonal";"head";"married";"dkids";"dykids";"smsa";"nwhite";"yridspl";"school12";"male";"statemb";"stateur";"y"
0,4888889;0,2390123;31;96,1;4;1;0;0;1;1;1;1;1;0;4;0;1;197;9,9;0
0,3314815;0,10988;43;184,9;14;1;0;0;1;1;1;0;1;0;2;1;1;166;9,7;0
0,5;0,25;27;72,9;2;1;0;0;1;1;1;1;0;0;2;0;1;166;9,2;0
0,35;0,1225;49;240,1;6;0;0;0;1;0;0;0;1;0;4;0;1;189;7;0
0,5;0,25;26;67,6;1;1;0;0;1;1;0;0;0;0;4;0;1;167;5,4;1
0,3974359;0,1579553;48;230,4;8;0;0;0;0;1;0;0;1;0;8;0;0;166;5,1;1
0,6184211;0,3824446;35;122,5;2;0;0;0;0;0;0;0;1;0;6;1;0;140;8,8;0
0,522449;0,2729529;30;90;1;1;0;0;1;1;0;0;0;0;5;0;1;192;9;1
0,6021506;0,3625853;54;291,6;5;1;0;0;1;0;0;0;0;0;3;1;0;194;5,6;1
0,4170403;0,1739227;58;336,4;13;0;0;0;1;0;0;0;1;1;1;0;0;136;9,4;1
0,1979167;0,039171;27;72,9;1;1;0;0;1;0;0;0;0;0;2;0;1;158;8,8;0
0,5873016;0,3449232;39;152,1;4;1;0;0;0;0;0;0;1;1;2;0;0;105;9,9;1
0,2934363;0,0861049;41;168,1;4;1;0;0;0;1;1;1;1;0;1;1;0;136;9,4;1
0,5207101;0,271139;21;44,1;2;1;0;0;0;0;0;0;1;0;6;0;1;241;5,7;1
0,52;0,2704;45;202,5;8;0;0;0;1;1;1;0;0;0;4;0;1;224;8;1
0,2435897;0,059336;27;72,9;3;1;0;0;1;1;1;1;1;0;1;0;1;136;9,4;1
0,3206751;0,1028325;23;52,9;2;1;0;0;1;1;0;0;1;0;1;0;1;136;9,4;1
0,5026455;0,2526525;28;78,4;1;0;0;0;1;1;1;1;0;0;6;0;1;184;4,5;0
0,6491228;0,4213605;28;78,4;5;1;0;0;0;0;0;0;0;0;3;0;1;197;9,4;0
0,5185185;0,2688614;26;67,6;1;1;0;0;1;1;1;1;1;0;2;0;1;205;11,8;1
0,5;0,25;39;152,1;6;0;0;0;0;0;0;0;0;0;4;0;1;150;5,6;0
0,4573991;0,2092139;24;57,6;1;0;0;0;0;0;0;0;1;0;1;0;1;183;12,4;1
0,6160714;0,379544;27;72,9;1;1;0;0;0;0;0;0;0;0;8;0;0;166;6,2;0
0,5065963;0,2566398;23;52,9;1;0;0;0;0;0;1;1;1;0;6;0;0;203;8,4;1
0,547619;0,2998866;22;48,4;1;1;0;0;0;0;0;0;1;0;10;0;1;150;7,2;1
0,294;0,086436;48;230,4;28;1;0;0;1;1;0;0;0;0;4;0;1;147;8,9;1
0,6183206;0,3823203;28;78,4;1;1;0;0;1;1;1;1;1;0;1;0;1;145;8,6;1
0,3924303;0,1540015;34;115,6;9;0;1;0;1;1;1;1;0;0;1;0;1;177;7,5;1
0,5186567;0,2690048;27;72,9;4;0;0;0;0;0;0;0;1;0;1;0;1;147;7,7;1
0,5197889;0,2701805;34;115,6;3;0;0;0;1;1;1;1;0;0;6;0;1;225;10,8;0
0,2189974;0,0479598;35;122,5;4;0;0;0;1;0;0;0;1;0;6;1;1;175;5,3;0
0,5;0,25;60;360;3;1;0;0;1;1;0;0;1;0;6;0;1;180;4,9;1
0,5;0,25;26;67,6;1;1;0;0;0;1;1;1;1;0;1;0;0;147;12,3;1
0,3916849;0,1534171;35;122,5;7;1;0;0;0;0;0;0;1;0;2;0;1;166;9,7;1
0,2724014;0,0742025;28;78,4;8;1;0;0;1;1;0;0;1;0;1;0;1;136;9,4;1
0,5;0,25;22;48,4;2;0;0;0;0;0;0;0;0;0;7;0;1;204;7,7;1
0,3935185;0,1548568;20;40;1;1;0;0;0;0;0;0;1;0;2;0;1;166;9,7;1
0,4791667;0,2296007;23;52,9;5;1;0;0;1;1;1;1;1;0;4;0;1;161;9;1
0,4977974;0,2478022;35;122,5;2;0;0;0;0;1;1;0;0;1;2;0;0;150;8,1;1
0,3924051;0,1539817;51;260,1;1;1;0;0;0;0;0;0;1;1;2;0;0;166;9,7;1
0,2367725;0,0560612;50;250;11;1;0;0;1;1;0;0;1;0;2;0;1;166;9,7;0
0,5;0,25;59;348,1;14;0;1;0;0;1;0;0;1;0;5;0;0;207;3,8;1
0,5;0,25;32;102,4;1;1;0;0;0;1;1;0;1;0;2;0;0;172;6,9;1
0,3950617;0,1560738;49;240,1;16;0;0;0;1;0;0;0;1;1;2;0;0;166;9,7;1
0,4962963;0,24631;35;122,5;1;1;0;0;0;0;0;0;1;1;3;1;1;196;7,3;1
0,5;0,25;28;78,4;1;1;0;0;0;0;0;0;1;1;9;1;1;200;5,9;1
0,5;0,25;33;108,9;1;0;0;0;1;0;1;0;1;0;7;0;0;236;3,3;1
0,5210084;0,2714498;24;57,6;2;0;0;0;1;0;0;0;1;0;4;0;1;189;7;1
0,2998028;0,0898817;52;270,4;5;1;0;0;1;1;0;0;1;1;1;0;1;136;9,4;0
0,5;0,25;30;90;9;1;0;0;0;0;0;0;1;0;2;1;0;172;6,9;1
0,5;0,25;25;62,5;2;1;0;0;0;0;0;0;0;0;4;0;1;196;7,2;1
0,4541063;0,2062125;27;72,9;5;0;0;0;1;0;1;0;0;0;1;0;0;84;11,6;1
0,3935185;0,1548568;29;84,1;1;0;0;0;1;1;0;0;1;0;2;0;1;166;9,7;1
0,435;0,189225;32;102,4;2;1;0;0;1;1;1;1;1;0;4;0;1;174;4,9;1
0,1602753;0,0256882;34;115,6;4;0;0;1;1;1;1;1;1;0;8;0;1;188;6,7;1
0,5179283;0,2682497;24;57,6;3;1;0;0;0;0;1;0;1;0;1;0;1;176;4,6;1
0,3247863;0,1054862;50;250;19;0;0;0;1;0;0;0;1;0;3;0;1;147;9,4;1
0,4574899;0,209297;22;48,4;2;1;0;0;0;0;0;0;1;0;9;0;1;275;7,5;1
0,4472574;0,2000391;37;136,9;18;1;0;0;1;0;0;0;1;0;1;0;1;190;10,3;1
0,4850299;0,235254;24;57,6;4;0;0;0;1;0;0;0;1;0;5;0;1;197;8,8;0
0,2995951;0,0897572;29;84,1;4;0;0;0;1;1;1;0;1;0;9;0;1;180;5,1;1
0,4651163;0,2163332;45;202,5;10;0;0;0;0;1;0;0;1;0;4;0;0;180;6,5;1
0,3682243;0,1355891;53;280,9;19;1;0;0;0;1;1;0;0;0;1;0;0;177;7,5;1
0,4373401;0,1912664;49;240,1;2;1;0;0;1;0;0;0;1;0;2;0;0;158;12,2;1
0,394;0,155236;36;129,6;17;1;0;0;1;0;0;0;1;1;4;1;1;197;9,9;1
0,4725;0,2232562;36;129,6;2;1;0;0;1;0;0;0;1;1;4;0;1;189;7;0
0,2364532;0,0559101;43;184,9;1;0;0;0;1;1;1;0;0;0;1;1;1;129;4,5;1
0,4979424;0,2479466;20;40;1;0;0;0;0;1;0;0;1;0;8;0;1;200;5,6;0
0,59375;0,3525391;23;52,9;2;0;0;0;1;0;0;0;1;0;4;0;1;139;5,4;1
0,5384616;0,2899409;34;115,6;5;0;0;0;0;1;1;0;0;0;2;0;0;90;13,7;1
0,2592593;0,0672154;37;136,9;1;1;0;0;1;1;1;0;1;0;2;0;1;136;10,1;1
0,1816144;0,0329838;37;136,9;4;0;1;0;1;1;1;0;0;0;1;1;1;145;6,7;1
0,4166667;0,1736111;26;67,6;2;0;1;0;0;0;1;0;1;0;1;0;0;136;9,4;0
0,3765823;0,1418142;49;240,1;3;0;0;0;1;1;0;0;0;0;10;0;1;150;7,2;0
0,4179894;0,1747152;24;57,6;2;0;0;0;1;1;1;1;0;0;2;0;1;146;6,9;0
0,5149864;0,265211;36;129,6;1;1;0;0;1;1;1;0;0;0;2;0;1;175;10,8;1
0,5;0,25;28;78,4;4;0;1;0;0;1;0;0;1;0;3;1;0;191;6,3;0
0,3921162;0,1537551;55;302,5;23;0;0;0;1;1;0;0;1;0;5;0;1;193;6;1
0,478836;0,2292839;33;108,9;3;0;0;0;1;1;1;0;0;0;2;0;1;168;8;1
0,544;0,295936;29;84,1;4;0;0;0;1;1;1;0;0;0;4;0;1;175;4,6;0
0,3851718;0,1483573;48;230,4;7;1;0;0;1;1;0;0;1;0;10;0;1;269;8,5;1
0,4176245;0,1744103;38;144,4;5;1;0;0;1;1;1;1;1;0;1;0;1;136;9,4;1
0,2138518;0,0457326;38;144,4;4;0;0;0;1;1;1;0;0;0;9;1;1;214;4,3;1
0,2854864;0,0815025;53;280,9;20;0;0;0;1;1;0;0;1;0;2;0;1;166;9,7;1
0,3764479;0,141713;47;220,9;20;1;0;0;1;1;0;0;1;1;3;0;1;188;5,6;1
0,4615385;0,2130177;29;84,1;5;1;0;0;1;0;1;1;1;1;8;0;1;180;5,1;0
0,4133739;0,1708779;57;324,9;8;1;0;0;1;1;1;0;1;1;9;1;1;165;4,7;1
0,3942731;0,1554513;45;202,5;1;1;0;0;1;0;1;0;1;0;2;0;0;166;9,7;1
0,5;0,25;26;67,6;5;1;0;0;0;0;0;0;1;1;2;0;1;118;5,4;1
0,2706667;0,0732604;46;211,6;1;1;0;0;1;1;0;0;1;0;4;0;1;203;5,7;1
0,2436472;0,059364;35;122,5;4;1;0;0;1;1;1;0;0;0;1;1;1;146;9,7;1
0,4189815;0,1755455;25;62,5;1;1;0;0;0;0;0;0;1;0;2;0;1;168;8;1
0,5177866;0,2681029;25;62,5;1;1;0;0;0;0;0;0;1;0;10;0;1;224;6,6;0
0,25;0,0625;47;220,9;3;0;0;0;1;1;0;0;1;0;4;0;1;175;5;0
0,3935185;0,1548568;59;348,1;27;0;0;0;1;1;0;0;1;0;2;0;1;166;9,7;1
0,2939068;0,0863812;35;122,5;4;0;0;0;1;1;1;0;0;0;1;0;1;147;7,7;1
0,4975124;0,2475186;44;193,6;2;1;0;0;1;0;1;0;0;0;1;0;1;90;14,6;0
0,2765957;0,0765052;59;348,1;10;0;0;0;1;1;0;0;1;0;10;0;1;181;7,1;1
0,448;0,200704;30;90;5;1;0;0;1;1;1;1;1;0;4;0;1;224;8;1
0,4198718;0,1762923;24;57,6;2;1;0;0;0;0;0;0;0;0;1;0;1;136;9,4;1
0,4179105;0,1746491;39;152,1;2;1;0;0;1;0;1;0;0;0;1;0;1;136;9,4;1
0,3314815;0,10988;52;270,4;2;1;0;0;1;0;0;0;1;0;2;0;1;166;9,7;1
0,5205882;0,2710121;26;67,6;3;1;0;0;1;0;0;0;0;0;4;0;1;205;11,5;0
0,2367725;0,0560612;55;302,5;29;0;0;0;1;1;0;0;1;0;2;0;1;166;9,7;1
0,2626642;0,0689925;38;144,4;1;1;0;0;1;1;1;0;0;0;4;0;1;140;9,5;1
0,5240964;0,274677;29;84,1;1;1;0;0;1;0;0;0;1;0;6;1;0;197;8,2;1
0,5;0,25;41;168,1;2;0;0;0;1;1;1;1;1;1;2;0;1;125;5,4;1
0,5016077;0,2516103;29;84,1;5;1;0;0;1;0;0;0;1;0;1;1;0;179;11;1
0,2025723;0,0410356;31;96,1;12;0;0;0;1;1;1;1;1;0;5;0;1;193;6;1
0,5;0,25;42;176,4;2;0;0;0;0;1;1;0;1;0;10;0;0;245;5,8;0
0,4170403;0,1739227;26;67,6;4;0;0;1;1;1;1;1;0;0;1;0;1;136;9,4;1
0,3937677;0,155053;48;230,4;8;0;0;1;1;1;1;0;0;0;2;0;1;166;9,7;1
0,2994242;0,0896548;37;136,9;13;1;0;0;1;1;1;0;1;0;8;0;1;180;5,1;0
0,3925926;0,1541289;32;102,4;7;0;0;1;1;1;1;1;0;0;2;0;1;166;9,7;1
0,4162896;0,173297;29;84,1;1;1;0;0;0;0;0;0;1;0;10;1;1;168;7,2;1
0,4317719;0,186427;24;57,6;4;0;0;0;0;0;0;0;1;0;1;0;1;190;10,3;1
0,5211267;0,2715731;22;48,4;3;1;0;0;0;0;1;0;1;0;6;1;1;241;5,7;0
0,3459916;0,1197102;31;96,1;3;1;0;0;1;1;1;1;1;0;1;0;1;147;12,3;1
0,3942857;0,1554612;23;52,9;4;1;0;0;0;1;0;0;1;0;4;0;1;166;7,2;0
0,5028571;0,2528653;38;144,4;19;0;1;0;1;1;1;1;0;0;8;0;0;228;3,5;0
0,3950617;0,1560738;32;102,4;2;1;0;0;1;1;1;1;1;0;2;1;1;166;9,7;1
0,4302671;0,1851297;55;302,5;4;0;0;0;0;1;0;0;0;0;3;0;0;140;9,3;1
0,4983051;0,248308;29;84,1;1;1;0;0;0;0;0;0;1;0;5;0;1;207;3,8;0
0,4215247;0,1776831;24;57,6;3;1;0;0;0;1;1;1;0;0;1;0;0;84;11,6;1
0,519337;0,2697109;57;324,9;23;0;0;0;0;1;0;0;0;0;3;0;0;214;9,1;1
0,4982079;0,2482111;48;230,4;5;0;0;0;0;1;0;0;0;0;1;0;0;145;6,7;1
0,49;0,2401;21;44,1;3;1;0;0;0;0;0;0;0;0;4;0;1;197;9,9;0
0,5909091;0,3491735;47;220,9;7;1;0;0;1;0;0;0;1;1;10;0;1;188;7,5;1
0,109029;0,0118873;32;102,4;1;1;0;0;1;1;0;0;1;0;3;0;1;185;4,8;1
0,2992278;0,0895373;50;250;5;0;0;0;1;1;1;0;1;0;3;0;1;150;6,3;0
0,3913043;0,1531191;33;108,9;1;0;0;1;1;1;1;1;0;1;3;0;1;156;10;1
0,4308943;0,1856699;26;67,6;5;0;0;0;1;0;0;0;1;0;3;1;1;205;10;1
0,332618;0,1106348;25;62,5;2;0;0;0;1;1;0;0;1;0;3;0;1;150;6,3;1
0,5186441;0,2689917;24;57,6;3;0;0;0;1;1;1;1;1;0;5;0;1;232;6,8;0
0,3913043;0,1531191;28;78,4;3;0;0;1;1;1;0;0;0;0;3;0;1;156;10;1
0,3942857;0,1554612;40;160;1;1;0;0;1;1;1;1;1;0;4;0;1;166;7,2;1
0,452381;0,2046485;26;67,6;6;0;1;0;0;0;0;0;0;0;2;1;1;158;12,2;1
0,5206897;0,2711177;28;78,4;1;1;0;0;1;0;0;0;1;0;1;1;0;147;7,7;0
0,5;0,25;23;52,9;3;0;0;0;0;0;0;0;1;0;7;0;1;236;3,3;1
0,5;0,25;41;168,1;15;0;0;0;1;1;0;0;0;0;9;0;1;236;4,1;1
0,1046972;0,0109615;35;122,5;4;1;0;0;1;1;0;0;1;1;5;0;1;188;10,8;1
0,5180723;0,2683989;57;324,9;3;0;1;0;1;1;0;0;0;0;3;1;1;157;6,3;1
0,5;0,25;27;72,9;3;1;0;0;1;1;1;1;0;0;10;0;1;260;7,2;1
0,366;0,133956;34;115,6;1;0;0;1;1;1;1;1;0;0;4;0;1;183;7,1;1
0,1663636;0,0276769;32;102,4;4;0;0;0;1;1;1;1;0;0;4;1;1;183;7,1;1
0,52;0,2704;26;67,6;1;1;0;0;1;1;1;1;1;0;4;1;1;162;8;1
0,443038;0,1962827;53;280,9;1;1;0;0;1;1;1;1;1;0;10;1;1;177;6,9;0
0,350211;0,1226477;44;193,6;1;1;0;0;0;1;0;0;1;0;10;1;1;210;7,5;1
0,3882353;0,1507266;47;220,9;16;1;0;0;1;1;0;0;0;1;4;0;1;165;5,3;1
0,5209003;0,2713371;38;144,4;3;0;1;0;0;1;1;0;0;0;3;0;0;157;6,3;1
0,45625;0,2081641;47;220,9;12;0;1;0;1;1;1;0;0;0;6;0;1;154;3,6;0
0,3025078;0,091511;34;115,6;13;0;0;0;1;1;1;0;1;0;5;0;1;197;8,8;0
0,5561224;0,3092721;23;52,9;3;1;0;0;1;1;0;0;1;0;5;0;1;190;5,4;1
0,4171429;0,1740082;21;44,1;4;1;0;0;1;1;1;1;0;0;4;0;1;146;4,8;0
0,5;0,25;31;96,1;2;0;0;0;0;1;1;0;0;0;3;0;0;146;5,2;1
0,4428152;0,1960853;32;102,4;2;1;0;0;1;0;1;0;0;0;3;0;0;146;5,2;0
0,5;0,25;48;230,4;10;0;0;0;1;0;0;0;0;0;4;0;1;196;3,9;0
0,5;0,25;52;270,4;18;0;0;0;0;1;0;0;1;1;4;0;0;180;4,9;1
0,3445378;0,1187063;39;152,1;14;0;0;0;1;1;1;0;1;0;9;0;1;199;6,2;1
0,5;0,25;38;144,4;1;1;0;0;1;1;1;0;1;0;4;0;1;147;8,9;1
0,282243;0,0796611;58;336,4;22;0;1;0;1;1;0;0;1;0;9;0;1;184;5,7;0
0,45;0,2025;37;136,9;1;0;0;1;1;1;1;0;1;1;4;0;1;180;4,9;1
0,5;0,25;22;48,4;3;0;0;0;0;0;1;0;1;0;1;0;1;179;11;1
0,3367089;0,1133729;28;78,4;10;0;0;0;1;1;0;0;0;0;6;0;1;140;8,8;1
0,5629629;0,3169273;23;52,9;1;1;0;0;0;0;1;0;1;1;4;0;1;206;8,4;0
0,5;0,25;22;48,4;1;1;0;0;0;0;0;0;0;0;10;0;1;140;3,4;0
0,4980695;0,2480732;22;48,4;3;0;0;0;1;0;0;0;0;0;3;0;1;146;5,2;1
0,2685714;0,0721306;27;72,9;2;1;0;0;1;1;1;0;1;1;4;1;1;188;9,7;1
0,54;0,2916;23;52,9;2;1;0;0;0;0;0;0;1;0;4;0;0;175;4,6;1
0,2948718;0,0869494;32;102,4;2;1;0;0;1;1;1;1;0;0;4;0;1;115;10,3;1
0,2592593;0,0672154;29;84,1;9;0;0;0;1;0;0;0;1;0;2;0;1;84;11,1;1
0,4174312;0,1742488;24;57,6;1;0;0;0;1;1;1;1;0;0;6;0;1;130;6,6;1
0,4541063;0,2062125;29;84,1;3;1;0;0;1;1;0;0;1;0;3;0;1;182;5,9;0
0,1739594;0,0302619;37;136,9;2;1;0;0;1;1;1;1;0;1;8;0;1;188;6,7;1
0,4986667;0,2486684;32;102,4;2;0;0;0;1;1;1;1;1;0;5;1;1;190;8,2;0
0,5;0,25;31;96,1;10;0;0;0;1;1;1;0;0;0;4;1;1;185;5,9;1
0,5019011;0,2519048;24;57,6;2;0;1;0;1;0;0;0;1;0;9;1;1;160;5,7;1
0,4981949;0,2481982;36;129,6;7;0;0;0;1;1;1;0;1;1;10;1;1;245;5,8;1
0,313093;0,0980272;40;160;10;1;0;0;1;0;0;0;1;0;9;1;1;200;5,9;1
0,4980695;0,2480732;28;78,4;4;1;0;0;1;0;0;0;0;0;3;0;1;166;6,7;1
0,498008;0,2480119;22;48,4;1;1;0;0;1;1;1;1;0;0;1;0;1;166;7,6;1
0,5023924;0,2523981;50;250;5;0;0;0;0;1;0;0;0;0;10;1;0;196;6,4;1
0,2106481;0,0443726;28;78,4;4;0;0;0;1;1;1;1;1;0;2;0;1;84;11,1;1
0,5188679;0,2692239;60;360;1;1;0;0;0;1;0;0;1;0;5;0;0;189;8,9;1
0,4592593;0,2109191;59;348,1;32;0;0;0;1;0;0;0;1;0;2;0;1;172;6,9;0
0,3125;0,0976563;46;211,6;1;0;0;1;1;1;1;0;0;0;4;0;1;150;8,8;0
0,3955696;0,1564753;33;108,9;1;1;0;0;0;1;1;1;1;0;10;1;1;210;7,5;1
0,3470086;0,1204149;33;108,9;7;0;0;0;1;0;0;0;1;0;5;0;1;207;3,8;1
0,5;0,25;44;193,6;2;0;0;0;1;1;1;0;1;0;10;0;1;260;5,1;1
0,45;0,2025;29;84,1;1;1;0;0;1;1;1;0;0;0;4;0;1;225;13;1
0,5024155;0,2524213;22;48,4;5;0;0;0;0;0;0;0;0;0;3;0;0;129;4,3;0
0,6007905;0,3609492;27;72,9;2;0;0;0;1;1;1;1;1;0;10;0;1;269;8,5;0
0,4474708;0,2002301;35;122,5;1;1;0;0;1;1;1;0;0;1;10;1;1;145;8,6;0
0,5208333;0,2712674;38;144,4;9;0;0;0;1;0;0;0;1;1;9;0;0;176;4,3;0
0,46;0,2116;53;280,9;10;1;0;0;1;0;0;0;1;1;4;0;1;161;9;0
0,6227273;0,3877892;33;108,9;5;1;0;0;1;1;1;0;0;0;4;0;1;141;3,9;0
0,5;0,25;46;211,6;22;0;0;0;1;1;0;0;1;0;9;1;1;255;4,8;1
0,4413793;0,1948157;59;348,1;4;1;0;0;1;1;0;0;1;1;1;0;1;115;8,9;1
0,5379747;0,2894167;49;240,1;1;0;0;0;1;1;0;0;1;0;10;0;1;215;5,9;1
0,313093;0,0980272;37;136,9;3;0;1;0;1;1;1;0;0;0;9;1;1;200;5,4;0
0,1566667;0,0245444;31;96,1;2;1;0;0;1;0;1;1;0;0;4;1;1;188;9,7;1
0,3752122;0,1407842;27;72,9;8;0;0;0;1;1;1;0;0;0;5;0;1;225;11,8;1
0,5018727;0,2518762;43;184,9;19;0;0;0;0;1;1;0;0;1;5;0;0;175;5,3;1
0,3793103;0,1438763;42;176,4;12;0;0;0;1;1;1;0;1;0;1;1;1;148;11,7;1
0,4149254;0,1721631;44;193,6;3;1;0;0;1;1;0;0;1;0;1;0;1;125;7,7;1
0,5022625;0,2522676;31;96,1;8;1;0;0;0;0;0;0;1;0;10;0;0;260;7,2;1
0,3270042;0,1069318;51;260,1;3;0;1;0;1;1;1;0;1;0;10;0;1;196;6,4;0
0,1107534;0,0122663;29;84,1;1;0;0;1;0;1;0;0;0;0;3;0;1;166;7,4;1
0,4895522;0,2396614;57;324,9;1;0;0;0;1;0;0;0;0;0;1;0;1;147;7,7;0
0,5;0,25;27;72,9;1;1;0;0;1;1;1;0;1;0;3;0;1;196;7,3;1
0,5192308;0,2696006;55;302,5;13;0;1;0;1;1;0;0;1;1;8;0;1;181;7,9;0
0,4269912;0,1823215;57;324,9;1;0;0;0;1;1;0;0;1;0;5;1;1;197;8,8;1
0,231383;0,0535381;56;313,6;10;1;0;0;0;1;0;0;1;0;3;0;0;84;8,6;1
0,3592592;0,1290672;55;302,5;3;0;0;0;1;1;0;0;0;0;2;0;1;90;13,7;1
0,5;0,25;23;52,9;3;1;0;0;0;1;1;1;1;0;4;0;1;167;5,4;1
0,342;0,116964;42;176,4;4;0;0;0;1;0;0;0;0;0;7;0;1;188;5,8;0
0,49;0,2401;34;115,6;5;1;0;0;1;1;1;1;1;0;4;0;1;147;8,9;1
0,522293;0,27279;25;62,5;2;1;0;0;0;1;0;0;0;1;5;0;0;159;5;1
0,5;0,25;26;67,6;1;0;1;0;0;0;1;0;1;0;2;0;0;125;8,6;0
0,5;0,25;36;129,6;2;0;0;0;1;0;1;0;1;0;8;0;1;255;4;0
0,4508816;0,2032942;43;184,9;5;0;1;0;1;1;1;1;0;0;9;0;1;217;6,2;1
0,4864865;0,2366691;28;78,4;1;1;0;0;0;1;1;0;1;0;3;0;0;197;11,2;1
0,1457529;0,0212439;36;129,6;2;0;1;0;1;1;1;1;1;0;3;1;1;146;5,2;1
0,5970588;0,3564793;57;324,9;17;1;0;0;1;1;0;0;1;0;4;0;1;203;5,7;1
0,625;0,390625;31;96,1;4;0;0;0;0;1;1;0;0;0;3;0;0;141;4,3;1
0,520362;0,2707766;33;108,9;13;0;0;0;1;1;0;0;1;0;10;0;1;291;6,9;1
0,2554348;0,0652469;39;152,1;11;0;1;0;1;1;1;0;0;0;1;0;1;84;11,6;1
0,5;0,25;28;78,4;2;1;0;0;0;0;0;0;1;0;5;0;1;125;6,2;1
0,395;0,156025;54;291,6;5;0;0;0;0;1;0;0;1;0;7;0;0;145;5,8;1
0,5;0,25;27;72,9;4;1;0;0;1;1;1;1;0;0;2;0;1;196;10,4;1
0,1992754;0,0397107;30;90;2;1;0;0;1;1;1;0;1;0;3;1;1;159;7,2;1
0,2113821;0,0446824;26;67,6;3;0;0;1;1;1;0;0;1;0;8;0;1;180;5,1;0
0,5188679;0,2692239;46;211,6;12;0;1;0;1;1;1;1;0;0;5;0;1;125;6,9;1
0,3951368;0,1561331;32;102,4;5;0;0;0;1;1;1;0;1;0;9;0;1;190;5,6;1
0,5;0,25;54;291,6;14;0;0;0;0;1;0;0;1;0;1;0;0;125;8,5;1
0,39375;0,1550391;29;84,1;2;1;0;0;1;0;0;0;1;0;4;0;1;166;7,2;0
0,5;0,25;31;96,1;5;1;0;0;1;0;1;0;0;0;2;0;0;156;6;1
0,5205882;0,2710121;23;52,9;2;1;0;0;0;0;1;0;1;0;4;0;1;224;8;1
0,5212121;0,2716621;40;160;3;0;1;0;1;0;0;0;1;0;9;0;1;280;5,4;1
0,52;0,2704;31;96,1;1;0;0;0;0;0;0;0;1;0;4;0;1;189;7;0
0,5461538;0,298284;29;84,1;1;1;0;0;0;0;0;0;1;1;1;0;1;140;7,6;1
0,3896714;0,1518438;33;108,9;1;0;0;1;1;1;1;1;1;0;6;1;1;175;5,3;0
0,5208791;0,2713151;60;360;2;1;0;0;1;0;0;0;1;1;6;0;1;250;6,3;0
0,52;0,2704;30;90;1;0;0;0;1;1;1;1;1;0;10;0;1;198;5,8;0
0,3176471;0,1008997;40;160;17;0;0;0;1;0;1;0;1;0;8;0;0;155;5,1;0
0,4983923;0,2483949;37;136,9;2;0;0;0;1;0;0;0;0;0;3;1;1;159;7,2;1
0,5214007;0,2718588;43;184,9;3;0;0;0;1;1;1;0;1;1;10;0;1;181;7,1;1
0,5865384;0,3440273;20;40;1;0;0;0;1;0;1;1;0;0;3;0;0;105;7,2;0
0,5;0,25;32;102,4;2;1;0;0;0;1;1;0;1;1;2;0;0;166;8,9;1
0,478836;0,2292839;29;84,1;1;0;0;0;1;1;0;0;1;0;2;0;1;168;8;0
0,521605;0,2720717;56;313,6;29;0;0;0;0;0;0;0;1;0;2;0;1;205;11,8;1
0,5192308;0,2696006;38;144,4;17;0;0;0;1;1;1;0;1;1;8;0;1;210;6,7;1
0,5252809;0,27592;45;202,5;10;0;0;0;1;0;0;0;1;1;10;0;1;276;9,2;1
0,4810127;0,2313732;40;160;4;0;0;0;1;1;1;0;1;0;6;1;1;241;5,7;0
0,5020408;0,252045;32;102,4;1;1;0;0;1;1;1;1;1;0;5;0;1;179;8,7;1
0,3935185;0,1548568;21;44,1;1;0;0;0;0;0;1;1;1;0;2;0;0;166;9,7;0
0,5206897;0,2711177;24;57,6;1;1;0;0;0;0;1;0;0;1;3;0;1;188;5,6;1
0,3367347;0,1133902;45;202,5;3;1;0;0;1;1;0;0;0;0;9;0;1;160;5,2;1
0,5016611;0,2516639;30;90;2;1;0;0;1;1;1;1;0;0;1;0;1;135;6,3;1
0,2352941;0,0553633;31;96,1;5;1;0;0;1;1;1;0;0;0;1;0;1;147;12,3;0
0,4423077;0,1956361;29;84,1;5;0;0;0;0;1;1;1;1;0;7;0;1;177;5,2;0
0,4633333;0,2146778;30;90;2;1;0;0;1;1;1;1;1;0;4;0;1;139;5,4;1
0,5328186;0,2838956;44;193,6;19;1;0;0;1;1;0;0;0;0;3;0;1;133;6,1;1
0,2286184;0,0522664;30;90;3;0;1;0;1;1;1;1;1;0;6;0;1;147;7;1
0,2981482;0,0888923;30;90;2;1;0;0;1;1;1;1;0;0;2;0;1;149;9,8;1
0,2839506;0,080628;55;302,5;7;0;1;0;1;1;0;0;1;1;10;1;1;291;6,6;1
0,5;0,25;37;136,9;1;0;0;0;1;1;1;0;1;0;5;1;1;175;5,3;0
0,3010526;0,0906327;50;250;8;1;0;0;1;1;1;0;0;0;2;0;1;132;10,1;0
0,5172414;0,2675386;41;168,1;2;1;0;0;1;1;1;0;0;1;2;0;1;205;11,8;1
0,2895753;0,0838538;47;220,9;4;0;0;0;1;1;1;0;1;0;3;0;1;145;7,5;0
0,5215827;0,2720485;21;44,1;2;0;0;0;0;0;0;0;1;0;9;0;1;280;5,4;0
0,5;0,25;31;96,1;7;1;0;0;0;1;1;1;1;0;3;0;0;185;4,8;1
0,4747899;0,2254255;39;152,1;20;0;0;0;1;1;1;0;0;0;2;0;1;105;12,6;1
0,2227913;0,049636;30;90;3;0;0;1;1;1;0;0;0;0;1;1;1;156;6,3;0
